Vehicles,AvgNeighbors,EdgesPerSnapshot,FeatureTime_ms,GraphTime_ms,Latency_mean_ms,Latency_P95_ms,Latency_P99_ms,PerVehicle_ms,CPU_percent,RSS_MB,Wall_s
10,0.5272727272727272,2.6363636363636362,10.356744999995726,2.2865999999908126,3.0191442666658,3.441425350000315,3.540486109995129,0.30191442666657997,396.1,685.3984375,0.09167507000000796
50,2.8581818181818184,71.45454545454545,9.111885999999458,3.8699349999831156,12.96252260000017,42.04342575000338,115.51821502999198,0.2592504520000034,311.0,687.20703125,0.3898769299999856
100,6.155454545454545,307.77272727272725,8.840106000008063,3.3754019999889806,6.26048453333586,8.074209699999807,10.930855659992746,0.0626048453333586,393.5,689.58203125,0.1888416520000078
200,9.079090909090908,907.9090909090909,9.447808999993867,6.443457999978364,11.427841033332697,17.391785500004175,18.018074490012168,0.05713920516666349,399.3,691.30078125,0.3437736440000094
500,9.983272727272727,2495.818181818182,12.257710000000088,16.775531000007504,26.32177530000206,39.64340569998934,49.46532311999789,0.05264355060000412,384.9,701.6015625,0.7906899499999724
1000,10.0,5000.0,16.796618000000763,32.05662500002404,44.88973520000267,61.58370384998618,68.40106173001146,0.04488973520000267,362.3,717.72265625,1.3479679900000008
