Vehicles,AvgNeighbors,EdgesPerSnapshot,FeatureTime_ms,GraphTime_ms,Latency_mean_ms,Latency_P95_ms,Latency_P99_ms,PerVehicle_ms,CPU_percent,RSS_MB,Wall_s
10,0.5272727272727272,2.6363636363636362,13.04649500001176,4.15765999998996,2.2579700999983743,2.7567748499933478,2.9969518199983725,0.22579700999983743,382.3,682.234375,0.06895022700000197
50,2.8581818181818184,71.45454545454545,8.904731999990645,3.7744699999961995,4.686265399998983,5.505726249996454,6.165195950002129,0.09372530799997966,404.6,686.17578125,0.1417289450000112
100,6.155454545454545,307.77272727272725,9.320270000003461,3.3033890000098154,16.657774733332076,40.95196804999687,42.53121007000075,0.16657774733332076,396.0,686.7421875,0.500710331999997
200,9.079090909090908,907.9090909090909,9.670716999991669,6.003870999990113,33.733660233332806,40.501486700000555,49.09424854999586,0.16866830116666404,374.4,697.16015625,1.0130194449999976
500,9.983272727272727,2495.818181818182,12.36534299999903,16.623166000002243,73.38580200000185,85.60245644999965,131.37313333999975,0.1467716040000037,348.3,719.06640625,2.2024663100000055
1000,10.0,5000.0,15.088696999995932,27.636168000000794,142.24349133333286,185.5680251000073,282.1449059100066,0.14224349133333286,330.2,751.76171875,4.268231886999999
